Oid,SheetName,ClassName,Name,Value,Units,
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2MassHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2MassHeatCapacityConstVol,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2MolarDensity,,kmol/m^3,
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2MolarEnthalpy,,J/kmol,
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2MolarEntropy,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2MolarFlow,,kmol/s,
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2MolarFraction,,fraction,
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2MolarHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2MolarHeatCapacityConstVol,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2MolecularWeight,,g/mol,
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2Pressure,,Pa,
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2SpecificGravityMole,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2StandardVolumetricFlow,,m^3/s,
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2StdMassDensity,,kg/m^3,
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2SurfaceTension,,N/m,
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2Temperature,,K,
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2ThermalConductivity,,W/(m.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2Viscosity,,(N/m^2).s,
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2ViscosityKinematic,,m^2/s,
2442,Column,TraySection,Stages(20).TotalDraw(1).Liquid2VolumetricFlow,,m^3/s,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidBubblePointPressure,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidBubblePointTemperature,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidCompressibility,0.00154438,unitless,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidCriticalPressure,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidCriticalTemperature,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidCriticalVolume,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidDewPointPressure,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidDewPointTemperature,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidEnthalpyFlow,-78745289.66,W,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidHeatCapacityRatio,1.089595909,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidMassDensity,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidMassEnthalpy,-10718650.62,J/kg,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidMassEntropy,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidMassFlow,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidMassFraction,,fraction,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidMassHeatCapacity,3688.387707,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidMassHeatCapacityConstVol,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidMolarDensity,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidMolarEnthalpy,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidMolarEntropy,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidMolarFlow,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidMolarFraction,,fraction,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidMolarHeatCapacity,101112.3067,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidMolarHeatCapacityConstVol,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidMolecularWeight,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidPressure,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidSpecificGravityMole,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidStandardLiquidVolumeFlowRate,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidStandardVolumetricFlow,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidStdMassDensity,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidSurfaceTension,0.038256971,N/m,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidTemperature,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidThermalConductivity,0.422768631,W/(m.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidViscosity,0.000549165,(N/m^2).s,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidViscosityKinematic,5.65E-07,m^2/s,
2442,Column,TraySection,Stages(20).TotalDraw(1).LiquidVolumetricFlow,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).Name,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).PhysicalAllocation,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).PhysicalPort,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).RefNameAspen,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).RefNameHysys,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).RefNameProvision,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).Remarks,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidBubblePointPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidBubblePointTemperature,,K,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidCompressibility,,unitless,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidCriticalPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidCriticalTemperature,,K,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidCriticalVolume,,m^3/kmol,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidDewPointPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidDewPointTemperature,,K,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidEnthalpyFlow,,W,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidHeatCapacityRatio,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidMassDensity,,kg/m^3,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidMassEnthalpy,,J/kg,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidMassEntropy,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidMassFlow,,kg/s,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidMassFraction,,fraction,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidMassHeatCapacity,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidMassHeatCapacityConstVol,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidMolarDensity,,kmol/m^3,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidMolarEnthalpy,,J/kmol,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidMolarEntropy,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidMolarFlow,,kmol/s,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidMolarFraction,,fraction,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidMolarHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidMolarHeatCapacityConstVol,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidMolecularWeight,,g/mol,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidSurfaceTension,,N/m,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidTemperature,,K,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidThermalConductivity,,W/(m.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidViscosity,,(N/m^2).s,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidViscosityKinematic,,cSt,
2442,Column,TraySection,Stages(20).TotalDraw(1).SolidVolumetricFlow,,m^3/s,
2442,Column,TraySection,Stages(20).TotalDraw(1).StreamGuid,fff4cb2e-fa33-4c25-a01e-fa97723343a9,,
2442,Column,TraySection,Stages(20).TotalDraw(1).StreamIdentifier,fff4cb2e-fa33-4c25-a01e-fa97723343a9,,
2442,Column,TraySection,Stages(20).TotalDraw(1).StreamTag,To Reboiler,,
2442,Column,TraySection,Stages(20).TotalDraw(1).ThermodynamicCalculateMethod,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).UtilityCostPerUnit,0,USD/kJ,
2442,Column,TraySection,Stages(20).TotalDraw(1).UtilityHeatFlow,,W,
2442,Column,TraySection,Stages(20).TotalDraw(1).UtilityInletTemperature,0,K,
2442,Column,TraySection,Stages(20).TotalDraw(1).UtilityMassFlow,,kg/s,
2442,Column,TraySection,Stages(20).TotalDraw(1).UtilityOutletTemperature,0,K,
2442,Column,TraySection,Stages(20).TotalDraw(1).UtilityType,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporAccentricFactor,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporBubblePointPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporBubblePointTemperature,,K,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporCompressibility,0.986529084,unitless,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporCriticalPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporCriticalTemperature,,K,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporCriticalVolume,,m^3/kmol,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporDewPointPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporDewPointTemperature,,K,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporEnthalpyFlow,0,W,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporHeatCapacityRatio,1.332944911,,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporMassDensity,1.007384436,kg/m^3,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporMassEnthalpy,-13185870.59,J/kg,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporMassEntropy,-2206.908253,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporMassFlow,0,kg/s,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporMassFraction,,fraction,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporMassHeatCapacity,1921.164216,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporMassHeatCapacityConstVol,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporMolarDensity,0.055530414,kmol/m^3,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporMolarEnthalpy,-239206587.8,J/kmol,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporMolarEntropy,-40035.80873,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporMolarFlow,0,kmol/s,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporMolarFraction,0,fraction,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporMolarHeatCapacity,34852.0891,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporMolarHeatCapacityConstVol,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporMolecularWeight,18.14112964,g/mol,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporSpecificGravityMole,,,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporStandardVolumetricFlow,6.336446388,scm/s,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporStdMassDensity,1.007384436,kg/m^3,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporStdVolumeFlow,0,m^3/s,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporSurfaceTension,0,N/m,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporTemperature,,K,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporThermalConductivity,0.026077328,W/(m.K),
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporViscosity,1.33E-05,(N/m^2).s,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporViscosityKinematic,1.33E-05,m^2/s,
2442,Column,TraySection,Stages(20).TotalDraw(1).VaporVolumetricFlow,0,m^3/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkAccentricFactor,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkAromaticIndex,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkAshContent,,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkBasicNitrogenContent,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkBubblePointPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkBubblePointTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkC5AsphalteneContent,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkC7AsphalteneContent,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkCetaneNumber,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkCloudPoint,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkCompressibility,0.986515171,unitless,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkConradsonCarbonResidue,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkCriticalPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkCriticalTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkCriticalVolume,,m^3/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkCToHRatio,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkDewPointPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkDewPointTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkEnthalpyFlow,-10331399.08,W,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkFlashPointClosedCup,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkFreezePoint,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkGrossHeatingValue,,J/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkHeatCapacityRatio,1.332793457,,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkLowerHeatingValue,,J/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkLuminosityNumber,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkMassDensity,1.009882421,kg/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkMassEnthalpy,-13185063.42,J/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkMassEntropy,-2210.273403,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkMassFlow,0.783568403,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkMassHeatCapacity,1922.221841,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkMassHeatCapacityConstVol,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkMassHeatOfVapourisation,,J/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkMolarDensity,0.055675927,kmol/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkMolarEnthalpy,-239158366.3,J/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkMolarEntropy,-40091.22742,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkMolarFlow,0.043198987,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkMolarHeatCapacity,34866.38028,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkMolarHeatCapacityConstVol,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkMolecularWeight,18.13858293,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkNaphtheneContent,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkNetHeatingValue,,J/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkNoakVolatility,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkNonBasicNitrogenContent,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkPenetrationIndex,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkPressure,179263.74,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkSmokePoint,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkSofteningPoint,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkSpecificGravityMole,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkStandardLiquidVolumeFlowRate,,m^3/s@15degC,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkStdMassDensity,,kg/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkSulfurContent,,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkSurfaceTension,,N/m,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkTemperature,392.549557,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkThermalConductivity,0.02612231,W/(m.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkTotalAromatics,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkTotalNitrogen,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkTotalParaffin,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkVanadiumContent,,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkViscosity,1.34E-05,(N/m^2).s,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkViscosityKinematic,1.32E-05,m^2/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkVolumetricFlow,0.775900626,m^3/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkWaterFraction,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkWaxContent,,J/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).BulkWobbeIndex,,J/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFlow(1),0.003089532,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFlow(2),0.775890999,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFlow(3),0.004540324,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFlow(4),4.74E-05,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFlow(5),0,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFlow(6),0,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFlow(7),0,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFlow(8),0,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFlow(9),0,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFlow(10),0,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFlow(11),0,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFraction(1),0.0039429,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFraction(2),0.990202,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFraction(3),0.00579442,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFraction(4),6.05E-05,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFraction(5),0,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFraction(6),0,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFraction(7),0,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFraction(8),0,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFraction(9),0,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFraction(10),0,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMassFraction(11),0,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFlow(1),2.59E-05,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFlow(2),0.043068483,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFlow(3),0.000103166,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFlow(4),1.39E-06,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFlow(5),0,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFlow(6),0,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFlow(7),0,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFlow(8),0,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFlow(9),0,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFlow(10),0,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFlow(11),0,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFraction(1),0.000600171,kmol/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFraction(2),0.996979,kmol/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFraction(3),0.00238816,kmol/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFraction(4),3.22E-05,kmol/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFraction(5),0,kmol/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFraction(6),0,kmol/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFraction(7),0,kmol/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFraction(8),0,kmol/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFraction(9),0,kmol/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFraction(10),0,kmol/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompBulkMoleFraction(11),0,kmol/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompDBName(1),MDEAmine,,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompDBName(2),H2O,,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompDBName(3),CO2,,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompDBName(4),H2S,,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompDBName(5),Methane,,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompDBName(6),Ethane,,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompDBName(7),Propane,,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompDBName(8),i-Butane,,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompDBName(9),n-Butane,,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompDBName(10),i-Pentane,,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompDBName(11),n-Pentane,,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompMolecularWeight(1),119.1600037,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompMolecularWeight(2),18.01510048,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompMolecularWeight(3),44.00970078,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompMolecularWeight(4),34.07600021,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompMolecularWeight(5),16.04290009,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompMolecularWeight(6),30.06990051,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompMolecularWeight(7),44.09700012,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompMolecularWeight(8),58.12400055,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompMolecularWeight(9),58.12400055,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompMolecularWeight(10),72.15100098,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompMolecularWeight(11),72.15100098,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFlow(1),0.003089532,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFlow(2),0.775890999,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFlow(3),0.004540324,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFlow(4),4.74E-05,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFlow(5),0,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFlow(6),0,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFlow(7),0,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFlow(8),0,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFlow(9),0,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFlow(10),0,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFlow(11),0,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFraction(1),0.0039429,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFraction(2),0.990202,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFraction(3),0.00579442,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFraction(4),6.05E-05,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFraction(5),0,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFraction(6),0,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFraction(7),0,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFraction(8),0,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFraction(9),0,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFraction(10),0,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMassFraction(11),0,kg/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFlow(1),2.59E-05,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFlow(2),0.043068483,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFlow(3),0.000103166,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFlow(4),1.39E-06,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFlow(5),0,kmol/s,
