Oid,SheetName,ClassName,Name,Value,Units
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2MassFlow,,kg/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2MassHeatCapacity,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2MassHeatCapacityConstVol,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2MolarDensity,,kmol/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2MolarEnthalpy,,J/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2MolarEntropy,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2MolarFlow,,kmol/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2MolarFraction,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2MolarHeatCapacity,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2MolarHeatCapacityConstVol,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2MolecularWeight,,g/mol
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2Pressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2SpecificGravityMole,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2StandardVolumetricFlow,,m^3/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2StdMassDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2SurfaceTension,,N/m
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2Temperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2ThermalConductivity,,W/(m.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2Viscosity,,(N/m^2).s
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2ViscosityKinematic,,m^2/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2VolumetricFlow,,m^3/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidBubblePointPressure,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidBubblePointTemperature,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidCompressibility,,unitless
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidCriticalPressure,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidCriticalTemperature,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidCriticalVolume,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidDewPointPressure,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidDewPointTemperature,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidEnthalpyFlow,,W
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidHeatCapacityRatio,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidMassDensity,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidMassEnthalpy,,J/kg
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidMassEntropy,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidMassFlow,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidMassFraction,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidMassHeatCapacity,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidMassHeatCapacityConstVol,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidMolarDensity,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidMolarEnthalpy,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidMolarEntropy,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidMolarFlow,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidMolarFraction,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidMolarHeatCapacity,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidMolarHeatCapacityConstVol,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidMolecularWeight,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidPressure,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidSpecificGravityMole,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidStandardLiquidVolumeFlowRate,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidStandardVolumetricFlow,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidStdMassDensity,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidSurfaceTension,,N/m
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidTemperature,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidThermalConductivity,0.089868426322937,W/(m.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidViscosity,0.000137039005756378,(N/m^2).s
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidViscosityKinematic,,m^2/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.LiquidVolumetricFlow,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.Name,OUTLET,
613,AirCooled,AirCooledExchanger,Ports.Outlet.PhysicalAllocation,TubeOut,
613,AirCooled,AirCooledExchanger,Ports.Outlet.PhysicalPort,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.RefNameAspen,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.RefNameHysys,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.RefNameProvision,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.Remarks,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidBubblePointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidBubblePointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidCompressibility,,unitless
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidCriticalPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidCriticalTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidCriticalVolume,,m^3/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidDewPointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidDewPointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidEnthalpyFlow,,W
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidHeatCapacityRatio,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidMassDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidMassEnthalpy,,J/kg
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidMassEntropy,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidMassFraction,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidMassHeatCapacity,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidMassHeatCapacityConstVol,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidMolarDensity,,kmol/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidMolarEnthalpy,,J/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidMolarEntropy,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidMolarFlow,,kmol/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidMolarFraction,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidMolarHeatCapacity,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidMolarHeatCapacityConstVol,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidMolecularWeight,,g/mol
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidSurfaceTension,,N/m
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidThermalConductivity,,W/(m.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidViscosity,,(N/m^2).s
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidViscosityKinematic,,cSt
613,AirCooled,AirCooledExchanger,Ports.Outlet.SolidVolumetricFlow,,m^3/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.StreamGuid,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.StreamIdentifier,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.StreamTag,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.ThermodynamicCalculateMethod,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.UtilityCostPerUnit,,USD/kJ
613,AirCooled,AirCooledExchanger,Ports.Outlet.UtilityHeatFlow,,W
613,AirCooled,AirCooledExchanger,Ports.Outlet.UtilityInletTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.UtilityMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.UtilityOutletTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.UtilityType,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporAccentricFactor,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporBubblePointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporBubblePointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporCompressibility,,unitless
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporCriticalPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporCriticalTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporCriticalVolume,,m^3/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporDewPointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporDewPointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporEnthalpyFlow,,W
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporHeatCapacityRatio,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporMassDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporMassEnthalpy,,J/kg
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporMassEntropy,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporMassFraction,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporMassHeatCapacity,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporMassHeatCapacityConstVol,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporMolarDensity,,kmol/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporMolarEnthalpy,,J/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporMolarEntropy,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporMolarFlow,,kmol/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporMolarFraction,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporMolarHeatCapacity,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporMolarHeatCapacityConstVol,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporMolecularWeight,,g/mol
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporSpecificGravityMole,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporStandardVolumetricFlow,,scm/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporStdMassDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporStdVolumeFlow,,m^3/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporSurfaceTension,,N/m
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporThermalConductivity,,W/(m.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporViscosity,,(N/m^2).s
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporViscosityKinematic,,m^2/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.VaporVolumetricFlow,,m^3/s
613,AirCooled,AirCooledExchanger,SpeedRatio,,
613,AirCooled,AirCooledExchanger,SpeedReducerManufacturer,,
613,AirCooled,AirCooledExchanger,SpeedReducerModel,,
613,AirCooled,AirCooledExchanger,SpeedReducerType,,
613,AirCooled,AirCooledExchanger,SpeedRPM,,rpm
613,AirCooled,AirCooledExchanger,SurfaceAreaPerUnitFinnedTube,4143.5859375,m^2
613,AirCooled,AirCooledExchanger,TransferRateBare,673.397827148438,W/(m^2.K)
613,AirCooled,AirCooledExchanger,TransferRateClean,729.893127441406,W/(m^2.K)
613,AirCooled,AirCooledExchanger,TransferRateFinned,,W/(m^2.K)
613,AirCooled,AirCooledExchanger,TubeBundleLength,,m
613,AirCooled,AirCooledExchanger,TubeInletInletVaporMolecularWeight,,g/mol
613,AirCooled,AirCooledExchanger,TubeInletLiquidDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,TubeInletLiquidMassFlow,0,kg/s
613,AirCooled,AirCooledExchanger,TubeInletLiquidSpecificHeatCapacity,,J/(kg.K)
613,AirCooled,AirCooledExchanger,TubeInletLiquidThermalConductivity,,W/(m.K)
613,AirCooled,AirCooledExchanger,TubeInletLiquidViscosity,,(N/m^2).s
613,AirCooled,AirCooledExchanger,TubeInletNonCondensableMolecularWeight,,g/mol
613,AirCooled,AirCooledExchanger,TubeInletNonCondensablesMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,TubeInletStreamMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,TubeInletTemperature,323.15,K
613,AirCooled,AirCooledExchanger,TubeInletVaporDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,TubeInletVaporMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,TubeInletVaporSpecificHeatCapacity,1812.18695640564,J/(kg.K)
613,AirCooled,AirCooledExchanger,TubeInletVaporThermalConductivity,0.0182104203850031,W/(m.K)
613,AirCooled,AirCooledExchanger,TubeInletVaporViscosity,8.29953607171774E-06,(N/m^2).s
613,AirCooled,AirCooledExchanger,TubeInletWaterStreamMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,TubeLayout,30.0000114440918,deg
613,AirCooled,AirCooledExchanger,TubeLength,9.82419967651367,m
613,AirCooled,AirCooledExchanger,TubeLongitudinalPitch,0.0519614181518555,m
613,AirCooled,AirCooledExchanger,TubeMaterial,carbon steel,
613,AirCooled,AirCooledExchanger,TubeMinimumWallThickeness,,m
613,AirCooled,AirCooledExchanger,TubeOD,0.0253999996185303,m
613,AirCooled,AirCooledExchanger,TubeOutletLiquidDensity,590.164428710938,kg/m^3
613,AirCooled,AirCooledExchanger,TubeOutletLiquidMassFlow,3.69444394111633,kg/s
613,AirCooled,AirCooledExchanger,TubeOutletLiquidSpecificHeatCapacity,2486.65499687195,J/(kg.K)
613,AirCooled,AirCooledExchanger,TubeOutletLiquidThermalConductivity,0.089868426322937,W/(m.K)
613,AirCooled,AirCooledExchanger,TubeOutletLiquidViscosity,0.000137039005756378,(N/m^2).s
613,AirCooled,AirCooledExchanger,TubeOutletNonCondensableMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,TubeOutletNonCondensableMolecularWeight,,g/mol
613,AirCooled,AirCooledExchanger,TubeOutletStreamMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,TubeOutletTemperature,312.01669921875,K
613,AirCooled,AirCooledExchanger,TubeOutletVaporDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,TubeOutletVaporMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,TubeOutletVaporMolecularWeight,,g/mol
613,AirCooled,AirCooledExchanger,TubeOutletVaporSpecificHeatCapacity,,J/(kg.K)
613,AirCooled,AirCooledExchanger,TubeOutletVaporThermalConductivity,,W/(m.K)
613,AirCooled,AirCooledExchanger,TubeOutletVaporViscosity,,(N/m^2).s
613,AirCooled,AirCooledExchanger,TubeOutletWaterMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,TubeSideAllowablePressureDrop,,Pa
613,AirCooled,AirCooledExchanger,TubeSideBubblePoint,,K
613,AirCooled,AirCooledExchanger,TubeSideCalculatedPressureDrop,36886.05859375,Pa
613,AirCooled,AirCooledExchanger,TubeSideDewPoint,,K
613,AirCooled,AirCooledExchanger,TubeSideFreezePoint,,K
613,AirCooled,AirCooledExchanger,TubeSideInletPressure,500000,Pa
613,AirCooled,AirCooledExchanger,TubeSideLatentHeat,,J/kg
613,AirCooled,AirCooledExchanger,TubeSideMassFlow,3.69444394111633,kg/s
613,AirCooled,AirCooledExchanger,TubeTransversePitch,0.0599998817443848,m
